id,created_at,text
968617218874454018,2018-02-27 22:41:55,"b'@qtf \xc2\xa1Muchas gracias, estimada Fernanda!'"
968574918072918019,2018-02-27 19:53:50,"b'@RiosPiterJaguar Muchas gracias mi estimado Jaguar. Te mando un abrazo y nos vemos en los debates, efectivamente. F\xe2\x80\xa6 https://t.co/jBdx9IcuKt'"
968485991244640257,2018-02-27 14:00:28,"b'49 a\xc3\xb1os vividos con honestidad y entrega, rodeado del cari\xc3\xb1o de una familia extraordinaria, acompa\xc3\xb1ado de la mejor\xe2\x80\xa6 https://t.co/p10V000gON'"
968180808723910657,2018-02-26 17:47:47,"b'Con estos hombres y mujeres rebasaremos propuestas populistas, falta de experiencia y fortunas inexplicables para d\xe2\x80\xa6 https://t.co/P6Y9cyfPkX'"
967975444233338880,2018-02-26 04:11:44,"b'Domingo de @PumasMx. Nos quedamos con el empate, se salvaron las @Chivas. Gracias por aceptar la invitaci\xc3\xb3n, Doctor\xe2\x80\xa6 https://t.co/dNaAtji5X4'"
967588949119025152,2018-02-25 02:35:57,b'El mundo al rev\xc3\xa9s: eso dice a quien la autoridad electoral le ha tolerado actos anticipados de campa\xc3\xb1a y violacione\xe2\x80\xa6 https://t.co/HfLx2R14VU'
967409559189925890,2018-02-24 14:43:07,"b'Nuestra bandera nacional es la m\xc3\xa1s bella del mundo. Es s\xc3\xadmbolo de uni\xc3\xb3n entre los mexicanos, m\xc3\xa1s all\xc3\xa1 de nuestras l\xe2\x80\xa6 https://t.co/NTGMYzCyFv'"
967190620660842496,2018-02-24 00:13:08,b'Es impensable un M\xc3\xa9xico triunfador sin mujeres reconocidas y exitosas. https://t.co/bzpAKNvwTQ'
966892797235097605,2018-02-23 04:29:41,"b'@RicardoAnayaC No soy yo, Anaya, es Barreiro. No seas ingrato. Regr\xc3\xa9sate por \xc3\xa9l'"
966872992193110016,2018-02-23 03:10:59,b'Uno de los privilegios m\xc3\xa1s grandes de mi vida ha sido trabajar con quienes conocen y viven el campo mexicano. \xc2\xa1Feli\xe2\x80\xa6 https://t.co/cxBniDNlcq'
966853006489804800,2018-02-23 01:51:34,b'Se le acab\xc3\xb3 la pila \xf0\x9f\xa4\xad https://t.co/N74BsZ04g8'
